bib,fullname,sex,age,category,country_code,club,utmb_index,rank_scratch,rank_sex,rank_cat,race_time,diff_to_first,is_finisher,status,start_time,profile_url,race_time_seconds,total_rest_time,total_rest_time_seconds,n_passings
563,Édouard SIMON,H,31,20-34M,US,NA,743,116,102,43,25:33:52,07:17:23,TRUE,f,2026-08-28T17:48:57.310Z,https://utmb.world/runner/5766134.edouard.simon,92032.01,0:54:34,3273.9799999999996,27
168,Céline FINAS,F,41,40-44W,FR,KIPRUN WOMEN TEAM,693,117,15,3,25:33:56,07:17:27,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/828336.celine.finas,92036.16,0:32:43,1963.3400000000001,27
597,Michal LESNIAK,H,38,35-39M,PL,Mude Team,725,118,103,34,25:35:13,07:18:44,TRUE,f,2026-08-28T17:51:24.310Z,https://utmb.world/runner/569465.michal.lesniak,92113.57,0:48:04,2884.17,27
377,Corey KALLEMBACH,H,38,35-39M,US,NA,785,119,104,35,25:36:53,07:20:24,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/3794569.corey.kallembach,92213.87,0:28:34,1714.46,27
684,Georges-Adrien NAUDIN,H,32,20-34M,FR,RCB - GAL,707,120,105,44,25:41:13,07:24:44,TRUE,f,2026-08-28T17:49:30.290Z,https://utmb.world/runner/3225117.georgesadrien.naudin,92472.9,0:51:41,3100.51,27
521,Rémi THIVOLLE,H,32,20-34M,FR,NA,768,121,106,45,25:41:18,07:24:49,TRUE,f,2026-08-28T17:48:54.210Z,https://utmb.world/runner/390324.remi.thivolle,92478.39,0:51:21,3081.0499999999997,27
516,Liam THIERENS,H,37,35-39M,NZ,NA,770,122,107,36,25:43:09,07:26:40,TRUE,f,2026-08-28T17:49:24.320Z,https://utmb.world/runner/4058321.liam.thierens,92588.8,1:01:16,3676.24,27
248,Julia REZZI,F,37,35-39W,FR,TOR,659,123,16,8,25:44:55,07:28:26,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/1807405.julia.rezzi,92695.52,0:26:14,1574.26,27
668,Borja ARIAS,H,50,50-54M,ES,Corremontes,689,124,108,1,25:44:57,07:28:28,TRUE,f,2026-08-28T17:49:10.610Z,https://utmb.world/runner/1548503.borja.arias,92697.31,0:41:33,2493.41,27
616,Alexandre PROTIN,H,36,35-39M,FR,NA,755,125,109,37,25:45:38,07:29:09,TRUE,f,2026-08-28T17:49:37.020Z,https://utmb.world/runner/2123675.alexandre.protin,92738.66,1:44:18,6258.21,27
617,Kamil DĄBROWSKI,H,38,35-39M,PL,Marcin Świerc TEAM / La Sportiva Polska,713,126,110,38,25:48:26,07:31:57,TRUE,f,2026-08-28T17:50:49.070Z,https://utmb.world/runner/548124.kamil.dabrowski,92906.91,0:33:15,1995.11,27
297,Martin GRAF,H,44,40-44M,IT,Ssv Pichl/Gsies,804,127,111,19,25:49:14,07:32:45,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/4005163.martin.graf,92954,0:40:18,2418.37,27
562,Antoine BIARD,H,33,20-34M,FR,Apy training,741,128,112,46,25:49:30,07:33:01,TRUE,f,2026-08-28T17:48:51.930Z,https://utmb.world/runner/366230.antoine.biard,92969.42,0:54:16,3256.3599999999997,27
716,Theo PEROSINO-GRAVALLON,H,29,20-34M,FR,NA,674,129,113,47,25:52:06,07:35:37,TRUE,f,2026-08-28T17:50:03.090Z,https://utmb.world/runner/6063785.theo.perosinogravallon,93126.53,0:31:27,1886.8000000000002,27
204,Stacey MARION,F,37,35-39W,US,NA,678,130,17,9,25:52:51,07:36:22,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/709584.stacey.marion,93171.44,0:33:34,2013.9600000000003,27
142,Oana MARINA,F,28,20-34W,RO,NA,708,131,18,5,25:52:56,07:36:27,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/3833505.oana.marina,93176.02,0:22:40,1359.8700000000001,27
367,Jesus ALVAREZ MORALES,H,47,45-49M,ES,Centre Muntanyec de Sant Llorenç,788,132,114,9,25:54:51,07:38:22,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/125515.jesus.alvarezmorales,93291.01,1:07:46,4066.06,27
60,Emilie MANN,F,34,20-34W,CA,Merrell,756,133,19,6,25:55:29,07:39:00,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/1625237.emilie.mann,93329.11,0:39:09,2348.8999999999996,27
401,Benjamin MULLER,H,35,35-39M,CH,LC Frauenfeld / Megajoule,779,134,115,39,25:55:36,07:39:07,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/307024.benjamin.muller,93336.34,0:27:37,1657.16,27
305,Christian MALMSTRÖM,H,46,45-49M,SE,Team Blekinge,804,135,116,10,25:56:34,07:40:05,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/1243141.christian.malmstrom,93394.7,0:43:07,2586.61,27
287,Matthew CREHAN,H,41,40-44M,AU,La Sportiva Australia,811,136,117,20,25:57:27,07:40:58,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/1583491.matthew.crehan,93447.53,0:52:32,3151.7599999999998,27
219,Camille THOMINET,H,36,35-39M,FR,JSFG,830,137,118,40,26:01:00,07:44:31,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/754031.camille.thominet,93660.93,1:49:39,6578.75,27
400,Thomas BARTOLUCCI,H,34,20-34M,FR,Team Hunter Running Sport 2000 / Kookabarra,781,137,118,48,26:01:00,07:44:31,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/1959837.thomas.bartolucci,93660.99,1:22:55,4975.200000000001,27
631,Wouter WAGENAAR,H,41,40-44M,NL,NA,704,139,120,21,26:07:14,07:50:45,TRUE,f,2026-08-28T17:48:58.810Z,https://utmb.world/runner/4671658.wouter.wagenaar,94033.64,0:54:05,3245.3199999999997,27
392,Kensuke YOSHIMURA,H,42,40-44M,JP,Team 100 mile,783,140,121,22,26:10:43,07:54:14,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/558620.kensuke.yoshimura,94243.88,0:40:39,2438.92,27
503,Ronan MCNALLY,H,44,40-44M,IE,NA,778,141,122,23,26:14:24,07:57:55,TRUE,f,2026-08-28T17:49:19.880Z,https://utmb.world/runner/3838491.ronan.mcnally,94463.35,0:59:18,3557.5799999999995,27
200,Kristi KNECHT,F,43,40-44W,US,NA,679,142,20,4,26:15:30,07:59:01,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/708503.kristi.knecht,94530.14,1:10:23,4222.65,27
139,Richard LOCKWOOD,H,39,35-39M,US,Norda,860,143,123,41,26:18:32,08:02:03,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/1441765.richard.lockwood,94712.13,1:48:34,6514.45,27
293,Baptiste DEROUIN,H,28,20-34M,FR,FUGA MOUNTAIN CLUB,805,143,123,49,26:18:32,08:02:03,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/4740054.baptiste.derouin,94712.73,0:23:39,1419.0599999999997,27
701,Tom WOOLLEY,H,44,40-44M,GB,NA,680,145,125,24,26:20:11,08:03:42,TRUE,f,2026-08-28T17:49:09.230Z,https://utmb.world/runner/4717036.tom.woolley,94811.65,0:33:46,2025.8100000000002,27
584,Peter HRISTOV,H,37,35-39M,BG,ASICS Frontrunner,730,146,126,42,26:20:23,08:03:54,TRUE,f,2026-08-28T17:52:19.420Z,https://utmb.world/runner/4740686.peter.hristov,94823.36,1:07:28,4047.73,27
614,Martial POTTIER,H,37,35-39M,FR,Cop'Ain de Trail,715,147,127,43,26:20:47,08:04:18,TRUE,f,2026-08-28T17:50:17.210Z,https://utmb.world/runner/2525273.martial.pottier,94847.76,0:50:13,3012.81,27
645,Yann MORIN,H,40,40-44M,FR,on sait jamais!,700,148,128,25,26:20:57,08:04:28,TRUE,f,2026-08-28T17:50:20.570Z,https://utmb.world/runner/3891147.yann.morin,94856.71,0:42:58,2578.0399999999995,27
572,Grant BRISBIN,H,44,40-44M,AU,,739,149,129,26,26:21:22,08:04:53,TRUE,f,2026-08-28T17:51:57.540Z,https://utmb.world/runner/891453.grant.brisbin,94882.09,0:32:25,1944.87,27
104,Mélanie DELASOIE,F,36,35-39W,CH,La Sportiva,729,150,21,10,26:24:01,08:07:32,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/3750855.melanie.delasoie,95041.35,0:28:10,1690.3999999999999,27
13,Abby HALL,F,36,35-39W,US,adidas,808,151,22,11,26:24:58,08:08:29,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/980211.abby.hall,95098.46,0:27:07,1627.1299999999999,27
629,Jean BURNET,H,46,45-49M,FR,Myneral,720,152,130,11,26:25:37,08:09:08,TRUE,f,2026-08-28T17:49:00.670Z,https://utmb.world/runner/29991.jean.burnet,95136.52,0:41:28,2488.07,27
535,Tangi TATON,H,34,20-34M,FR,NA,758,153,131,50,26:26:24,08:09:55,TRUE,f,2026-08-28T17:49:51.790Z,https://utmb.world/runner/639882.tangi.taton,95183.35,1:26:38,5197.62,27
231,Xingzhi BAI,H,40,40-44M,CN,VIBRAM,824,154,132,27,26:27:55,08:11:26,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/1225025.xingzhi.bai,95275.59,0:29:55,1794.6000000000001,27
209,Ramon Nicolas SÁNCHEZ FERNÁNDEZ,H,46,45-49M,ES,UECANOIA,827,155,133,12,26:29:00,08:12:31,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/3371469.ramonnicolas.sanchezfernandez,95340.77,0:23:35,1414.65,27
126,Manon GRAS,F,31,20-34W,FR,Mizuno Oxsitis,717,156,23,7,26:31:16,08:14:47,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/3871819.manon.gras,95476.43,0:37:32,2252.29,27
522,Christophe GRIFGNEE,H,38,35-39M,BE,12.30/RespireSports,768,157,134,44,26:31:22,08:14:53,TRUE,f,2026-08-28T17:49:02.360Z,https://utmb.world/runner/481160.christophe.grifgnee,95482.01,0:31:36,1895.6999999999998,27
633,Thomas GAUDINAUD,H,36,35-39M,FR,NA,704,158,135,45,26:31:36,08:15:07,TRUE,f,2026-08-28T17:49:04.590Z,https://utmb.world/runner/3392793.thomas.gaudinaud,95496.04,0:56:20,3380.21,27
640,Aubin LE ROUX,H,28,20-34M,FR,VMA,702,159,136,51,26:32:00,08:15:31,TRUE,f,2026-08-28T17:48:51.920Z,https://utmb.world/runner/1795605.aubin.leroux,95519.09,0:51:17,3077.1899999999996,27
653,Carlo PISANO,H,41,40-44M,IT,Olympia Villacidro ASD,696,160,137,28,26:33:00,08:16:31,TRUE,f,2026-08-28T17:49:48.530Z,https://utmb.world/runner/5206426.carlo.pisano,95580.13,1:15:53,4553.42,27
144,Michaela LISHAKOVA,F,38,35-39W,SK,NA,702,161,24,12,26:35:33,08:19:04,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/5532064.michaela.lishakova,95733.62,0:29:31,1771.05,27
607,Sven VAN OTTEN,H,46,45-49M,BE,RTT,722,162,138,13,26:35:59,08:19:30,TRUE,f,2026-08-28T17:49:23.600Z,https://utmb.world/runner/4127162.sven.vanotten,95758.91,1:06:02,3962.35,27
511,Andrea VISINONI,H,26,20-34M,IT,INRUN,772,163,139,52,26:39:09,08:22:40,TRUE,f,2026-08-28T17:50:00.100Z,https://utmb.world/runner/4482889.andrea.visinoni,95949.36,1:06:23,3982.5499999999997,27
30,Rachel DRAKE,F,35,35-39W,US,NIKE ACG,786,164,25,13,26:42:39,08:26:10,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/732222.rachel.drake,96159.09,0:56:28,3387.87,27
637,Florian ROIRON,H,31,20-34M,FR,NA,702,165,140,53,26:42:43,08:26:14,TRUE,f,2026-08-28T17:49:02.780Z,https://utmb.world/runner/4409962.florian.roiron,96162.84,0:47:35,2854.7700000000004,27
747,Christian VANBLOMMESTEIN,H,45,45-49M,US,NA,664,166,141,14,26:43:02,08:26:33,TRUE,f,2026-08-28T17:49:26.450Z,https://utmb.world/runner/5350533.christian.vanblommestein,96182.47,0:41:46,2506.06,27
585,Cédric GOLEA,H,46,45-49M,FR,NORDA,731,167,142,15,26:43:50,08:27:21,TRUE,f,2026-08-28T17:48:55.950Z,https://utmb.world/runner/573565.cedric.golea,96229.39,1:01:13,3673.02,27
180,Ingrid M DUE-GUNDERSEN,F,47,45-49W,NO,Fossum IF,689,168,26,2,26:44:42,08:28:13,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/5138570.ingridm.duegundersen,96282.15,0:39:31,2371.1900000000005,27
52,Anna LOUDEN,F,33,20-34W,US,Brooks Trail Runners,763,169,27,8,26:44:55,08:28:26,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/4104096.anna.louden,96295.32,0:23:33,1413.1399999999999,27
672,Benoît THOMYRE,H,38,35-39M,FR,Treillières Run,688,170,143,46,26:45:55,08:29:26,TRUE,f,2026-08-28T17:49:08.820Z,https://utmb.world/runner/244204.benoit.thomyre,96354.22,1:12:25,4344.83,27
798,Damien RENEL,H,44,40-44M,FR,2ep,648,171,144,29,26:47:19,08:30:50,TRUE,f,2026-08-28T17:49:12.270Z,https://utmb.world/runner/1038547.damien.renel,96439.37,0:49:31,2971.3799999999997,27
550,Alexandre URBINA RUBIO,H,37,35-39M,ES,UECANOIA ,749,172,145,47,26:48:26,08:31:57,TRUE,f,2026-08-28T17:49:22.870Z,https://utmb.world/runner/393891.alexandre.urbinarubio,96505.86,0:51:50,3109.8599999999997,27
54,Katie ASMUTH,F,40,40-44W,US,HOKA,761,173,28,5,26:49:59,08:33:30,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/1872115.katie.asmuth,96599.91,0:24:25,1465.17,27
691,Laurynas REMEIKA,H,41,40-44M,LT,love streams running,693,174,146,30,26:50:30,08:34:01,TRUE,f,2026-08-28T17:49:08.600Z,https://utmb.world/runner/3553471.laurynas.remeika,96629.42,0:35:36,2136.2300000000005,27
156,Ingrid TERRIER,F,39,35-39W,FR,NA,697,175,29,14,26:50:46,08:34:17,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/386042.ingrid.terrier,96646.1,0:34:52,2092.34,27
226,Julie LESAGE,F,40,40-44W,CA,NA,668,176,30,6,26:54:32,08:38:03,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/4207179.julie.lesage,96872.69,0:41:27,2486.81,27
146,Kimino MIYAZAKI,F,38,35-39W,JP,HOKA,695,177,31,15,26:55:14,08:38:45,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/664800.kimino.miyazaki,96914.42,0:52:12,3131.8999999999996,27
647,Arthur DESALEUX,H,34,20-34M,FR,Etoile Pujols Olympique,699,178,147,54,26:58:12,08:41:43,TRUE,f,2026-08-28T17:48:52.370Z,https://utmb.world/runner/1424985.arthur.desaleux,97091.78,0:53:21,3201.27,27
502,Simon JONET,H,26,20-34M,FR,NA,779,179,148,55,26:59:06,08:42:37,TRUE,f,2026-08-28T17:49:05.530Z,https://utmb.world/runner/5337680.simon.jonet,97145.52,1:08:58,4138.47,27
803,Benjamin WILSON,H,41,40-44M,AU,Mountain Goat Trail Runners,669,180,149,31,27:00:08,08:43:39,TRUE,f,2026-08-28T17:50:03.100Z,https://utmb.world/runner/1855409.benjamin.wilson,97208.66,0:59:08,3547.6099999999997,27
609,Clément MICHY,H,34,20-34M,FR,OFFTRACE,720,181,150,56,27:00:30,08:44:01,TRUE,f,2026-08-28T17:49:14.600Z,https://utmb.world/runner/4901012.clement.michy,97230.03,1:00:29,3629.16,27
689,Maximilien VANICATTE,H,40,40-44M,FR,TDR Lyon,682,182,151,32,27:03:02,08:46:33,TRUE,f,2026-08-28T17:50:13.710Z,https://utmb.world/runner/1175155.maximilien.vanicatte,97381.64,0:53:36,3216.0899999999997,27
586,Tuomas TERVO,H,43,40-44M,FI,Sajaniemen Sonnit,696,183,152,33,27:06:48,08:50:19,TRUE,f,2026-08-28T17:51:25.360Z,https://utmb.world/runner/2041409.tuomas.tervo,97608.23,0:43:39,2619.33,27
520,Satoshi SUGIMOTO,H,41,40-44M,JP,Alp ski team/noskohzo,769,184,153,34,27:09:28,08:52:59,TRUE,f,2026-08-28T17:49:07.880Z,https://utmb.world/runner/741176.satoshi.sugimoto,97767.29,0:44:54,2693.7299999999996,27
594,Damien LEMASSON,H,33,20-34M,FR,NA,726,185,154,57,27:10:54,08:54:25,TRUE,f,2026-08-28T17:49:50.430Z,https://utmb.world/runner/2173903.damien.lemasson,97854.11,1:10:00,4200.23,27
122,Eevi BENGS,F,36,35-39W,FI,Team Altra,719,186,32,16,27:13:01,08:56:32,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/4583132.eevi.bengs,97981.58,0:47:55,2875.0099999999998,27
588,Jaime BLACK,H,34,20-34M,AU,NA,729,187,155,58,27:15:19,08:58:50,TRUE,f,2026-08-28T17:49:15.270Z,https://utmb.world/runner/3010339.jaime.black,98118.84,0:37:44,2263.8900000000003,27
788,Alexandre ARNOUX,H,37,35-39M,FR,So Trail Annecy,652,188,156,48,27:15:32,08:59:03,TRUE,f,2026-08-28T17:50:29.490Z,https://utmb.world/runner/644810.alexandre.arnoux,98131.67,1:26:37,5196.5599999999995,27
605,Rhys LAWLER,H,43,40-44M,AU,NA,720,189,157,35,27:15:54,08:59:25,TRUE,f,2026-08-28T17:48:51.660Z,https://utmb.world/runner/5081541.rhys.lawler,98153.79,0:55:07,3307,27
58,Anna LI,F,33,20-34W,CN,HOKA,758,190,33,9,27:17:03,09:00:34,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/4836984.anna.li,98223.98,0:28:53,1733.41,27
634,Alessandro ROSTAGNO,H,48,45-49M,IT,ASD Baudenasca / Team Arduua,702,191,158,16,27:17:57,09:01:28,TRUE,f,2026-08-28T17:49:05.820Z,https://utmb.world/runner/3386263.alessandro.rostagno,98276.57,0:57:51,3470.62,27
662,Romain ADAM,H,36,35-39M,FR,RunMotion Team,693,192,159,49,27:19:32,09:03:03,TRUE,f,2026-08-28T17:49:05.530Z,https://utmb.world/runner/1939295.romain.adam,98371.5,1:16:38,4598.139999999999,27
674,Hunyoung CHOI,H,40,40-44M,KR,NA,686,193,160,36,27:20:30,09:04:01,TRUE,f,2026-08-28T17:48:53.010Z,https://utmb.world/runner/4258082.hunyoung.choi,98430.76,1:01:10,3670.3700000000003,27
681,Pepe RIGAU,H,45,45-49M,ES,Next Challenge,684,194,161,17,27:21:13,09:04:44,TRUE,f,2026-08-28T17:48:58.810Z,https://utmb.world/runner/381829.pepe.rigau,98472.5,1:15:23,4523.21,27
743,Théophile MEUNIER,H,30,20-34M,FR,Mount to Coast - OFFTRACK Club,664,195,162,59,27:21:46,09:05:17,TRUE,f,2026-08-28T17:48:53.830Z,https://utmb.world/runner/864031.theophile.meunier,98505.94,1:41:48,6107.709999999999,27
870,Hugo NÚÑEZ GONZÁLEZ,H,40,40-44M,ES,Iru Mountain,634,196,163,37,27:23:20,09:06:51,TRUE,f,2026-08-28T17:49:08.330Z,https://utmb.world/runner/3141027.hugo.nunezgonzalez,98599.95,1:02:58,3778.3100000000004,27
599,Robin THOMAS,H,25,20-34M,FR,NA,723,197,164,60,27:25:18,09:08:49,TRUE,f,2026-08-28T17:49:12.990Z,https://utmb.world/runner/2622753.robin.thomas,98717.83,0:31:44,1903.5700000000002,27
130,Nicolette Kaylin GRIFFIOEN,F,34,20-34W,ZA,Suunto,715,198,34,10,27:26:55,09:10:26,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/143013.nicolettekaylin.griffioen,98815.55,0:46:41,2801.46,27
154,Aurélie GRANGE-PAUL,F,40,40-44W,FR,TEAM CIMALP,697,199,35,7,27:27:51,09:11:22,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/3422011.aurelie.grangepaul,98871.2,0:54:22,3262.1099999999997,27
526,Sylvain LEJEUNE,H,39,35-39M,BE,oufteam,766,200,165,50,27:28:14,09:11:45,TRUE,f,2026-08-28T17:48:53.350Z,https://utmb.world/runner/1388339.sylvain.lejeune,98894.3,1:30:49,5449.03,27
655,Simon BERLAND,H,35,35-39M,FR,NA,695,201,166,51,27:31:18,09:14:49,TRUE,f,2026-08-28T17:50:41.190Z,https://utmb.world/runner/864409.simon.berland,99078.43,1:40:17,6016.789999999999,27
1627,George HOLT,H,30,20-34M,GB,Preston Harriers,535,202,167,61,27:31:49,09:15:20,TRUE,f,2026-08-28T17:49:34.480Z,https://utmb.world/runner/5531768.george.holt,99109.16,1:26:07,5167.240000000001,27
150,Natalie TAYLOR,F,42,40-44W,GB,Brecon AC,698,203,36,8,27:33:00,09:16:31,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/210823.natalie.taylor,99180.05,0:25:16,1516.19,27
537,Tatsuya SAGUCHI,H,46,45-49M,JP,saguchi.k.s,757,204,168,18,27:33:58,09:17:29,TRUE,f,2026-08-28T17:48:56.350Z,https://utmb.world/runner/1602201.tatsuya.saguchi,99238.16,1:14:58,4497.84,27
604,Jerome TREIGNIER,H,40,40-44M,CA,NA,719,205,169,38,27:34:19,09:17:50,TRUE,f,2026-08-28T17:49:10.400Z,https://utmb.world/runner/5738231.jerome.treignier,99258.99,0:50:54,3054.14,27
638,Boris JORDAN,H,43,40-44M,FR,CAEN ATHLETIC CLUB,700,206,170,39,27:39:20,09:22:51,TRUE,f,2026-08-28T17:48:59.110Z,https://utmb.world/runner/837306.boris.jordan,99560.54,1:04:53,3893.3,27
695,Tom CARTWRIGHT,H,44,40-44M,GB,NA,681,207,171,40,27:47:30,09:31:01,TRUE,f,2026-08-28T17:51:47.950Z,https://utmb.world/runner/6083624.tom.cartwright,100049.61,1:52:57,6777.0199999999995,27
671,Matthieu HARDY,H,38,35-39M,FR,Morvan Oxygène,688,208,172,52,27:47:55,09:31:26,TRUE,f,2026-08-28T17:49:41.380Z,https://utmb.world/runner/2182183.matthieu.hardy,100075.02,0:46:30,2789.5699999999997,27
748,Simon MICHELLIER,H,42,40-44M,FR,NA,663,209,173,41,27:48:37,09:32:08,TRUE,f,2026-08-28T17:48:57.280Z,https://utmb.world/runner/448430.simon.michellier,100116.83,0:31:53,1912.9,27
853,Gerhard KNAPP,H,36,35-39M,IT,Club Gerus,638,210,174,53,27:48:56,09:32:27,TRUE,f,2026-08-28T17:51:19.460Z,https://utmb.world/runner/6725305.gerhard.knapp,100136.35,0:43:45,2625.47,27
541,Nhon DO TRONG,H,31,20-34M,VN,KILOMET RUNNING CLUB,751,211,175,62,27:49:45,09:33:16,TRUE,f,2026-08-28T17:49:47.190Z,https://utmb.world/runner/3293683.nhon.dotrong,100185.68,1:12:15,4335.12,27
900,Matt NEAL,H,30,20-34M,GB,STRIDE Taunton,627,212,176,63,27:50:12,09:33:43,TRUE,f,2026-08-28T17:50:00.830Z,https://utmb.world/runner/5505191.matt.neal,100211.48,1:15:03,4503.04,27
602,William WEIDMAN,H,43,40-44M,US,NA,718,213,177,42,27:52:11,09:35:42,TRUE,f,2026-08-28T17:49:29.650Z,https://utmb.world/runner/1053929.william.weidman,100330.81,0:57:06,3426.1600000000003,27
886,Hugo MONNIN,H,28,20-34M,FR,NA,630,214,178,64,27:52:36,09:36:07,TRUE,f,2026-08-28T17:51:27.520Z,https://utmb.world/runner/4850503.hugo.monnin,100355.95,1:26:17,5176.670000000001,27
910,Tim CHIU,H,51,50-54M,AU,NA,626,215,179,2,28:04:03,09:47:34,TRUE,f,2026-08-28T17:50:03.780Z,https://utmb.world/runner/5507319.tim.chiu,101042.75,0:46:28,2788.2599999999998,27
702,Jerome GOUAN,H,51,50-54M,FR,NA,679,216,180,3,28:05:43,09:49:14,TRUE,f,2026-08-28T17:49:02.780Z,https://utmb.world/runner/196243.jerome.gouan,101142.36,0:35:49,2149.2299999999996,27
656,Benjamin DELATTRE,H,38,35-39M,FR,NA,695,217,181,54,28:07:19,09:50:50,TRUE,f,2026-08-28T17:49:39.330Z,https://utmb.world/runner/246556.benjamin.delattre,101239.42,1:13:13,4392.55,27
769,Clément BECQUET,H,39,35-39M,FR,NA,658,218,182,55,28:07:40,09:51:11,TRUE,f,2026-08-28T17:49:23.080Z,https://utmb.world/runner/1175349.clement.becquet,101260.86,1:37:49,5868.5599999999995,27
649,Freek HENDRIKS,H,43,40-44M,NL,NA,699,219,183,43,28:08:08,09:51:39,TRUE,f,2026-08-28T17:50:21.290Z,https://utmb.world/runner/4199115.freek.hendriks,101288.18,1:11:56,4315.99,27
545,Shaun BURKE,H,39,35-39M,US,NA,753,220,184,56,28:10:47,09:54:18,TRUE,f,2026-08-28T17:52:13.880Z,https://utmb.world/runner/287510.shaun.burke,101446.2,0:56:28,3388.38,27
686,Jeff VAN DER SANDE LACOSTE,H,39,35-39M,NZ,NA,681,221,185,57,28:11:40,09:55:11,TRUE,f,2026-08-28T17:50:29.650Z,https://utmb.world/runner/4969658.jeff.vandersandelacoste,101499.54,1:01:50,3710.08,27
222,Charlotte FISHER,F,33,20-34W,GB,NA,667,222,37,11,28:14:45,09:58:16,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/5423176.charlotte.fisher,101685.43,0:28:51,1731.3100000000002,27
266,Sarah PAGE,F,46,45-49W,GB,Mount To Coast,651,222,37,3,28:14:45,09:58:16,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/1511003.sarah.page,101685.31,0:52:33,3152.59,27
26,Shea AQUILANO,F,25,20-34W,US,nike/acg,789,224,39,12,28:14:46,09:58:17,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/4081167.shea.aquilano,101686.75,1:17:38,4657.53,27
882,Julien GERMANN,H,41,40-44M,FR,Annecy Athlétisme,631,225,186,44,28:14:52,09:58:23,TRUE,f,2026-08-28T17:49:03.270Z,https://utmb.world/runner/2146523.julien.germann,101692.33,1:04:13,3852.8900000000003,27
622,Raphaël SCHIESTEL,H,30,20-34M,FR,SR Obernai,710,226,187,65,28:15:08,09:58:39,TRUE,f,2026-08-28T17:50:23.510Z,https://utmb.world/runner/3143527.raphael.schiestel,101708,0:52:06,3125.6000000000004,27
393,Akihiro MAEDA,H,36,35-39M,JP,INNER FACT,783,227,188,58,28:15:55,09:59:26,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/4055839.akihiro.maeda,101755.94,0:47:02,2821.6800000000003,27
749,Fabien GOBY,H,45,45-49M,FR,Plauzat Sport Nature,663,228,189,19,28:17:14,10:00:45,TRUE,f,2026-08-28T17:49:41.890Z,https://utmb.world/runner/341796.fabien.goby,101833.76,1:18:49,4728.88,27
304,Laura HUET,F,30,20-34W,FR,NA,636,229,40,13,28:19:04,10:02:35,TRUE,f,2026-08-28T17:48:12.000Z,https://utmb.world/runner/4442376.laura.huet,101944.89,0:39:37,2377.32,27
554,Jeremy CHARPIGNY,H,34,20-34M,FR,Appeldescimes,748,230,190,66,28:19:32,10:03:03,TRUE,f,2026-08-28T17:48:57.920Z,https://utmb.world/runner/4027701.jeremy.charpigny,101971.13,1:28:43,5322.93,27
913,Dolf DHAENENS,H,32,20-34M,BE,Kortrijk Running Crew,626,231,191,67,28:19:49,10:03:20,TRUE,f,2026-08-28T17:49:38.620Z,https://utmb.world/runner/902531.dolf.dhaenens,101988.61,1:05:59,3958.59,27
